原始数据（规则筛选或信息抽取）：训练集有数据3000条，验证集有数据334条。
原始数据（规则筛选或信息抽取）：训练集有数据1199条，验证集有数据134条。
规则：训练集有数据574条，验证集有数据64条。
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/scipy/__init__.py:132: UserWarning: A NumPy version >=1.21.6 and <1.28.0 is required for this version of SciPy (detected version 1.21.5)
  warnings.warn(f"A NumPy version >={np_minversion} and <{np_maxversion}"
Building prefix dict from /home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/vocab.txt ...
Loading model from cache /tmp/jieba.u2936b6aa2669ea7ea53bb471c04c76db.cache
Loading model cost 0.834 seconds.
Prefix dict has been built successfully.
Simbert不能正常使用，除非你安装：bert4keras、tensorflow ，为了安装快捷，没有默认安装.... No module named 'bert4keras'
smart_open library not found; falling back to local-filesystem-only

 Synonyms: v3.18.0, Project home: https://github.com/chatopera/Synonyms/

 Project Sponsored by Chatopera

  deliver your chatbots with Chatopera Cloud Services --> https://bot.chatopera.com

>> Synonyms load wordseg dict [/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/vocab.txt] ... 
>> Synonyms on loading stopwords [/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/stopwords.txt] ...
>> Synonyms on loading vectors [/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/words.vector.gz] ...
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/scipy/__init__.py:132: UserWarning: A NumPy version >=1.21.6 and <1.28.0 is required for this version of SciPy (detected version 1.21.5)
  warnings.warn(f"A NumPy version >={np_minversion} and <{np_maxversion}"
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['pos_transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'sop.cls.bias', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'pos_head.bias', 'pos_transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.dense.weight', 'pos_head.weight', 'sop.cls.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 0.6662, 'learning_rate': 4.995155977523736e-05, 'epoch': 0.02}
{'loss': 0.2419, 'learning_rate': 4.9988421600690967e-05, 'epoch': 0.19}
{'loss': 0.2436, 'learning_rate': 4.998599036395214e-05, 'epoch': 0.21}
{'loss': 0.2234, 'learning_rate': 4.998332767130637e-05, 'epoch': 0.23}
{'loss': 0.2117, 'learning_rate': 4.9980433547419305e-05, 'epoch': 0.25}
{'loss': 0.2216, 'learning_rate': 4.9977308019100466e-05, 'epoch': 0.27}
{'loss': 0.2279, 'learning_rate': 4.997395111530295e-05, 'epoch': 0.29}
{'loss': 0.2081, 'learning_rate': 4.997036286712319e-05, 'epoch': 0.31}
{'loss': 0.1941, 'learning_rate': 4.996654330780066e-05, 'epoch': 0.33}
{'loss': 0.1968, 'learning_rate': 4.9962492472717595e-05, 'epoch': 0.35}
{'loss': 0.1809, 'learning_rate': 4.995821039939857e-05, 'epoch': 0.37}
{'loss': 0.1699, 'learning_rate': 4.995369712751029e-05, 'epoch': 0.39}
{'loss': 0.1872, 'learning_rate': 4.9948952698861116e-05, 'epoch': 0.41}
{'loss': 0.1894, 'learning_rate': 4.9943977157400716e-05, 'epoch': 0.43}
{'loss': 0.1703, 'learning_rate': 4.993877054921966e-05, 'epoch': 0.45}
{'loss': 0.1585, 'learning_rate': 4.9933332922548976e-05, 'epoch': 0.47}
{'loss': 0.1666, 'learning_rate': 4.9927664327759725e-05, 'epoch': 0.48}
{'loss': 0.1536, 'learning_rate': 4.992176481736254e-05, 'epoch': 0.5}
{'loss': 0.1417, 'learning_rate': 4.991563444600708e-05, 'epoch': 0.52}
{'loss': 0.1589, 'learning_rate': 4.9909273270481614e-05, 'epoch': 0.54}
{'loss': 0.1414, 'learning_rate': 4.9902681349712433e-05, 'epoch': 0.56}
{'loss': 0.1563, 'learning_rate': 4.98958587447633e-05, 'epoch': 0.58}
{'loss': 0.1511, 'learning_rate': 4.9888805518834924e-05, 'epoch': 0.6}
{'loss': 0.1358, 'learning_rate': 4.988152173726436e-05, 'epoch': 0.62}
{'loss': 0.1613, 'learning_rate': 4.9874007467524385e-05, 'epoch': 0.64}
{'loss': 0.1574, 'learning_rate': 4.986626277922289e-05, 'epoch': 0.66}
{'loss': 0.1449, 'learning_rate': 4.9858287744102236e-05, 'epoch': 0.68}
{'loss': 0.1533, 'learning_rate': 4.985008243603857e-05, 'epoch': 0.7}
{'loss': 0.15, 'learning_rate': 4.984164693104119e-05, 'epoch': 0.72}
{'loss': 0.1471, 'learning_rate': 4.983298130725176e-05, 'epoch': 0.74}
{'loss': 0.1252, 'learning_rate': 4.982408564494367e-05, 'epoch': 0.76}
{'loss': 0.1341, 'learning_rate': 4.981496002652123e-05, 'epoch': 0.78}
{'loss': 0.1233, 'learning_rate': 4.980560453651897e-05, 'epoch': 0.79}
{'loss': 0.1391, 'learning_rate': 4.979601926160076e-05, 'epoch': 0.81}
{'loss': 0.1252, 'learning_rate': 4.978620429055911e-05, 'epoch': 0.83}
{'loss': 0.1334, 'learning_rate': 4.9776159714314296e-05, 'epoch': 0.85}
{'loss': 0.1265, 'learning_rate': 4.976588562591352e-05, 'epoch': 0.87}
{'loss': 0.1304, 'learning_rate': 4.9755382120530056e-05, 'epoch': 0.89}
{'loss': 0.1262, 'learning_rate': 4.974464929546236e-05, 'epoch': 0.91}
{'loss': 0.1247, 'learning_rate': 4.9733687250133165e-05, 'epoch': 0.93}
{'loss': 0.1258, 'learning_rate': 4.972249608608859e-05, 'epoch': 0.95}
{'loss': 0.1242, 'learning_rate': 4.9711075906997185e-05, 'epoch': 0.97}
{'loss': 0.1111, 'learning_rate': 4.969942681864893e-05, 'epoch': 0.99}
{'eval_loss': 0.053869958966970444, 'eval_runtime': 4.522, 'eval_samples_per_second': 141.087, 'eval_steps_per_second': 17.691, 'epoch': 1.0}
{'loss': 0.1057, 'learning_rate': 4.968754892895432e-05, 'epoch': 1.01}
{'loss': 0.1087, 'learning_rate': 4.9675442347943324e-05, 'epoch': 1.03}
{'loss': 0.1138, 'learning_rate': 4.966310718776436e-05, 'epoch': 1.05}
{'loss': 0.1059, 'learning_rate': 4.965054356268331e-05, 'epoch': 1.07}
{'loss': 0.1023, 'learning_rate': 4.963775158908239e-05, 'epoch': 1.09}
{'loss': 0.106, 'learning_rate': 4.9624731385459125e-05, 'epoch': 1.1}
{'loss': 0.104, 'learning_rate': 4.961148307242521e-05, 'epoch': 1.12}
{'loss': 0.1045, 'learning_rate': 4.959800677270545e-05, 'epoch': 1.14}
{'loss': 0.1034, 'learning_rate': 4.958430261113656e-05, 'epoch': 1.16}
{'loss': 0.1092, 'learning_rate': 4.9570370714666045e-05, 'epoch': 1.18}
{'loss': 0.1016, 'learning_rate': 4.955621121235102e-05, 'epoch': 1.2}
{'loss': 0.0843, 'learning_rate': 4.9541824235357e-05, 'epoch': 1.22}
{'loss': 0.0957, 'learning_rate': 4.95272099169567e-05, 'epoch': 1.24}
{'loss': 0.0992, 'learning_rate': 4.9512368392528806e-05, 'epoch': 1.26}
{'loss': 0.1032, 'learning_rate': 4.94972997995567e-05, 'epoch': 1.28}
{'loss': 0.0957, 'learning_rate': 4.9482004277627194e-05, 'epoch': 1.3}
{'loss': 0.0965, 'learning_rate': 4.946648196842925e-05, 'epoch': 1.32}
{'loss': 0.1041, 'learning_rate': 4.9450733015752645e-05, 'epoch': 1.34}
{'loss': 0.1095, 'learning_rate': 4.9434757565486655e-05, 'epoch': 1.36}
{'loss': 0.0895, 'learning_rate': 4.941855576561872e-05, 'epoch': 1.38}
{'loss': 0.095, 'learning_rate': 4.940212776623302e-05, 'epoch': 1.4}
{'loss': 0.1161, 'learning_rate': 4.938547371950914e-05, 'epoch': 1.41}
{'loss': 0.0994, 'learning_rate': 4.936859377972063e-05, 'epoch': 1.43}
{'loss': 0.0902, 'learning_rate': 4.935148810323359e-05, 'epoch': 1.45}
{'loss': 0.0899, 'learning_rate': 4.933415684850521e-05, 'epoch': 1.47}
{'loss': 0.0993, 'learning_rate': 4.9316600176082315e-05, 'epoch': 1.49}
{'loss': 0.0944, 'learning_rate': 4.929881824859985e-05, 'epoch': 1.51}
{'loss': 0.0869, 'learning_rate': 4.9280811230779426e-05, 'epoch': 1.53}
{'loss': 0.1066, 'learning_rate': 4.926257928942774e-05, 'epoch': 1.55}
{'loss': 0.0959, 'learning_rate': 4.9244122593435035e-05, 'epoch': 1.57}
{'loss': 0.1067, 'learning_rate': 4.9225441313773615e-05, 'epoch': 1.59}
{'loss': 0.0801, 'learning_rate': 4.920653562349612e-05, 'epoch': 1.61}
{'loss': 0.1041, 'learning_rate': 4.9187405697734056e-05, 'epoch': 1.63}
{'loss': 0.0966, 'learning_rate': 4.91680517136961e-05, 'epoch': 1.65}
{'loss': 0.0903, 'learning_rate': 4.9148473850666466e-05, 'epoch': 1.67}
{'loss': 0.0954, 'learning_rate': 4.9128672290003284e-05, 'epoch': 1.69}
{'loss': 0.0921, 'learning_rate': 4.910864721513686e-05, 'epoch': 1.71}
{'loss': 0.1097, 'learning_rate': 4.908839881156803e-05, 'epoch': 1.72}
{'loss': 0.1063, 'learning_rate': 4.9067927266866396e-05, 'epoch': 1.74}
{'loss': 0.0894, 'learning_rate': 4.904723277066864e-05, 'epoch': 1.76}
{'loss': 0.088, 'learning_rate': 4.9026315514676724e-05, 'epoch': 1.78}
{'loss': 0.0948, 'learning_rate': 4.900517569265611e-05, 'epoch': 1.8}
{'loss': 0.0931, 'learning_rate': 4.898381350043403e-05, 'epoch': 1.82}
{'loss': 0.1015, 'learning_rate': 4.896222913589758e-05, 'epoch': 1.84}
{'loss': 0.101, 'learning_rate': 4.894042279899197e-05, 'epoch': 1.86}
{'loss': 0.0886, 'learning_rate': 4.891839469171861e-05, 'epoch': 1.88}
{'loss': 0.089, 'learning_rate': 4.889614501813326e-05, 'epoch': 1.9}
{'loss': 0.0745, 'learning_rate': 4.887367398434417e-05, 'epoch': 1.92}
{'loss': 0.0799, 'learning_rate': 4.8850981798510135e-05, 'epoch': 1.94}
{'loss': 0.0923, 'learning_rate': 4.882806867083855e-05, 'epoch': 1.96}
{'loss': 0.084, 'learning_rate': 4.880493481358352e-05, 'epoch': 1.98}
{'loss': 0.0857, 'learning_rate': 4.878158044104385e-05, 'epoch': 2.0}
{'eval_loss': 0.0474097803235054, 'eval_runtime': 4.517, 'eval_samples_per_second': 141.245, 'eval_steps_per_second': 17.711, 'epoch': 2.0}
{'loss': 0.0781, 'learning_rate': 4.875800576956108e-05, 'epoch': 2.02}
{'loss': 0.0642, 'learning_rate': 4.873421101751746e-05, 'epoch': 2.03}
{'loss': 0.0708, 'learning_rate': 4.871019640533396e-05, 'epoch': 2.05}
{'loss': 0.0819, 'learning_rate': 4.868596215546817e-05, 'epoch': 2.07}
{'loss': 0.0755, 'learning_rate': 4.866150849241233e-05, 'epoch': 2.09}
{'loss': 0.0794, 'learning_rate': 4.863683564269115e-05, 'epoch': 2.11}
{'loss': 0.084, 'learning_rate': 4.8611943834859795e-05, 'epoch': 2.13}
{'loss': 0.0786, 'learning_rate': 4.858683329950172e-05, 'epoch': 2.15}
{'loss': 0.0718, 'learning_rate': 4.856150426922653e-05, 'epoch': 2.17}
{'loss': 0.0944, 'learning_rate': 4.853595697866788e-05, 'epoch': 2.19}
{'loss': 0.0693, 'learning_rate': 4.8510191664481224e-05, 'epoch': 2.21}
{'loss': 0.0733, 'learning_rate': 4.848420856534168e-05, 'epoch': 2.23}
{'loss': 0.0766, 'learning_rate': 4.8458007921941805e-05, 'epoch': 2.25}
{'loss': 0.0721, 'learning_rate': 4.843158997698936e-05, 'epoch': 2.27}
{'loss': 0.0701, 'learning_rate': 4.840495497520505e-05, 'epoch': 2.29}
{'loss': 0.0836, 'learning_rate': 4.837810316332028e-05, 'epoch': 2.31}
{'loss': 0.0835, 'learning_rate': 4.835103479007486e-05, 'epoch': 2.33}
{'loss': 0.0788, 'learning_rate': 4.83237501062147e-05, 'epoch': 2.34}
{'loss': 0.0875, 'learning_rate': 4.82962493644895e-05, 'epoch': 2.36}
{'loss': 0.0719, 'learning_rate': 4.826853281965036e-05, 'epoch': 2.38}
{'loss': 0.084, 'learning_rate': 4.8240600728447495e-05, 'epoch': 2.4}
{'loss': 0.0683, 'learning_rate': 4.821245334962781e-05, 'epoch': 2.42}
{'loss': 0.0717, 'learning_rate': 4.818409094393248e-05, 'epoch': 2.44}
{'loss': 0.0745, 'learning_rate': 4.815551377409461e-05, 'epoch': 2.46}
{'loss': 0.0676, 'learning_rate': 4.812672210483673e-05, 'epoch': 2.48}
{'loss': 0.0664, 'learning_rate': 4.8097716202868385e-05, 'epoch': 2.5}
{'loss': 0.0657, 'learning_rate': 4.806849633688363e-05, 'epoch': 2.52}
{'loss': 0.0737, 'learning_rate': 4.8039062777558575e-05, 'epoch': 2.54}
{'loss': 0.0797, 'learning_rate': 4.800941579754886e-05, 'epoch': 2.56}
{'loss': 0.0738, 'learning_rate': 4.797955567148713e-05, 'epoch': 2.58}
{'loss': 0.0778, 'learning_rate': 4.7949482675980495e-05, 'epoch': 2.6}
{'loss': 0.0627, 'learning_rate': 4.791919708960797e-05, 'epoch': 2.62}
{'loss': 0.0686, 'learning_rate': 4.788869919291787e-05, 'epoch': 2.64}
{'loss': 0.0711, 'learning_rate': 4.785798926842526e-05, 'epoch': 2.65}
{'loss': 0.0723, 'learning_rate': 4.7827067600609295e-05, 'epoch': 2.67}
{'loss': 0.0758, 'learning_rate': 4.7795934475910585e-05, 'epoch': 2.69}
{'loss': 0.0783, 'learning_rate': 4.776459018272859e-05, 'epoch': 2.71}
{'loss': 0.0739, 'learning_rate': 4.773303501141887e-05, 'epoch': 2.73}
{'loss': 0.0781, 'learning_rate': 4.7701269254290484e-05, 'epoch': 2.75}
{'loss': 0.0673, 'learning_rate': 4.7669293205603196e-05, 'epoch': 2.77}
{'loss': 0.0832, 'learning_rate': 4.7637107161564824e-05, 'epoch': 2.79}
{'loss': 0.0661, 'learning_rate': 4.760471142032845e-05, 'epoch': 2.81}
{'loss': 0.0829, 'learning_rate': 4.7572106281989656e-05, 'epoch': 2.83}
{'loss': 0.0652, 'learning_rate': 4.7539292048583796e-05, 'epoch': 2.85}
{'loss': 0.0761, 'learning_rate': 4.7506269024083117e-05, 'epoch': 2.87}
{'loss': 0.0675, 'learning_rate': 4.7473037514394014e-05, 'epoch': 2.89}
{'loss': 0.0741, 'learning_rate': 4.7439597827354174e-05, 'epoch': 2.91}
{'loss': 0.072, 'learning_rate': 4.740595027272969e-05, 'epoch': 2.93}
{'loss': 0.0711, 'learning_rate': 4.737209516221225e-05, 'epoch': 2.95}
{'loss': 0.072, 'learning_rate': 4.7338032809416215e-05, 'epoch': 2.96}
{'loss': 0.0717, 'learning_rate': 4.730376352987571e-05, 'epoch': 2.98}
{'eval_loss': 0.04637570679187775, 'eval_runtime': 4.5272, 'eval_samples_per_second': 140.925, 'eval_steps_per_second': 17.671, 'epoch': 3.0}
{'loss': 0.0672, 'learning_rate': 4.726928764104173e-05, 'epoch': 3.0}
{'loss': 0.0564, 'learning_rate': 4.723460546227914e-05, 'epoch': 3.02}
{'loss': 0.0609, 'learning_rate': 4.7199717314863805e-05, 'epoch': 3.04}
{'loss': 0.0615, 'learning_rate': 4.716462352197954e-05, 'epoch': 3.06}
{'loss': 0.0648, 'learning_rate': 4.712932440871515e-05, 'epoch': 3.08}
{'loss': 0.0642, 'learning_rate': 4.709382030206141e-05, 'epoch': 3.1}
{'loss': 0.0695, 'learning_rate': 4.705811153090802e-05, 'epoch': 3.12}
{'loss': 0.0729, 'learning_rate': 4.7022198426040584e-05, 'epoch': 3.14}
{'loss': 0.0598, 'learning_rate': 4.698608132013757e-05, 'epoch': 3.16}
{'loss': 0.0634, 'learning_rate': 4.694976054776713e-05, 'epoch': 3.18}
{'loss': 0.0732, 'learning_rate': 4.691323644538413e-05, 'epoch': 3.2}
{'loss': 0.0631, 'learning_rate': 4.687650935132693e-05, 'epoch': 3.22}
{'loss': 0.0625, 'learning_rate': 4.6839579605814275e-05, 'epoch': 3.24}
{'loss': 0.0546, 'learning_rate': 4.680244755094221e-05, 'epoch': 3.26}
{'loss': 0.0558, 'learning_rate': 4.6765113530680825e-05, 'epoch': 3.27}
{'loss': 0.0602, 'learning_rate': 4.67275778908711e-05, 'epoch': 3.29}
{'loss': 0.0595, 'learning_rate': 4.668984097922169e-05, 'epoch': 3.31}
{'loss': 0.0658, 'learning_rate': 4.6651903145305766e-05, 'epoch': 3.33}
{'loss': 0.0599, 'learning_rate': 4.661376474055767e-05, 'epoch': 3.35}
{'loss': 0.0567, 'learning_rate': 4.657542611826977e-05, 'epoch': 3.37}
{'loss': 0.0668, 'learning_rate': 4.653688763358909e-05, 'epoch': 3.39}
{'loss': 0.0683, 'learning_rate': 4.64981496435141e-05, 'epoch': 3.41}
{'loss': 0.0604, 'learning_rate': 4.645921250689134e-05, 'epoch': 3.43}
{'loss': 0.0611, 'learning_rate': 4.6420076584412144e-05, 'epoch': 3.45}
{'loss': 0.0674, 'learning_rate': 4.6380742238609306e-05, 'epoch': 3.47}
{'loss': 0.0685, 'learning_rate': 4.6341209833853685e-05, 'epoch': 3.49}
{'loss': 0.0611, 'learning_rate': 4.630147973635081e-05, 'epoch': 3.51}
{'loss': 0.0717, 'learning_rate': 4.626155231413758e-05, 'epoch': 3.53}
{'loss': 0.0593, 'learning_rate': 4.622142793707877e-05, 'epoch': 3.55}
{'loss': 0.0581, 'learning_rate': 4.618110697686362e-05, 'epoch': 3.57}
{'loss': 0.0518, 'learning_rate': 4.614058980700241e-05, 'epoch': 3.58}
{'loss': 0.0708, 'learning_rate': 4.609987680282303e-05, 'epoch': 3.6}
{'loss': 0.0594, 'learning_rate': 4.6058968341467414e-05, 'epoch': 3.62}
{'loss': 0.0624, 'learning_rate': 4.6017864801888124e-05, 'epoch': 3.64}
{'loss': 0.0639, 'learning_rate': 4.597656656484482e-05, 'epoch': 3.66}
{'loss': 0.0653, 'learning_rate': 4.5935074012900714e-05, 'epoch': 3.68}
{'loss': 0.0533, 'learning_rate': 4.589338753041906e-05, 'epoch': 3.7}
{'loss': 0.0716, 'learning_rate': 4.585150750355955e-05, 'epoch': 3.72}
{'loss': 0.0554, 'learning_rate': 4.580943432027477e-05, 'epoch': 3.74}
{'loss': 0.0601, 'learning_rate': 4.5767168370306606e-05, 'epoch': 3.76}
{'loss': 0.0577, 'learning_rate': 4.572471004518261e-05, 'epoch': 3.78}
{'loss': 0.056, 'learning_rate': 4.568205973821239e-05, 'epoch': 3.8}
{'loss': 0.0655, 'learning_rate': 4.563921784448397e-05, 'epoch': 3.82}
{'loss': 0.0739, 'learning_rate': 4.559618476086013e-05, 'epoch': 3.84}
{'loss': 0.0664, 'learning_rate': 4.555296088597469e-05, 'epoch': 3.86}
{'loss': 0.061, 'learning_rate': 4.5509546620228906e-05, 'epoch': 3.88}
{'loss': 0.062, 'learning_rate': 4.546594236578766e-05, 'epoch': 3.89}
{'loss': 0.0662, 'learning_rate': 4.542214852657579e-05, 'epoch': 3.91}
{'loss': 0.0554, 'learning_rate': 4.537816550827435e-05, 'epoch': 3.93}
{'loss': 0.0536, 'learning_rate': 4.533399371831685e-05, 'epoch': 3.95}
{'loss': 0.0636, 'learning_rate': 4.528963356588543e-05, 'epoch': 3.97}
{'loss': 0.0605, 'learning_rate': 4.524508546190716e-05, 'epoch': 3.99}
{'eval_loss': 0.04169784113764763, 'eval_runtime': 4.5295, 'eval_samples_per_second': 140.855, 'eval_steps_per_second': 17.662, 'epoch': 4.0}
{'loss': 0.0604, 'learning_rate': 4.520034981905016e-05, 'epoch': 4.01}
{'loss': 0.0546, 'learning_rate': 4.515542705171981e-05, 'epoch': 4.03}
{'loss': 0.0571, 'learning_rate': 4.5110317576054904e-05, 'epoch': 4.05}
{'loss': 0.065, 'learning_rate': 4.506502180992379e-05, 'epoch': 4.07}
{'loss': 0.0612, 'learning_rate': 4.50195401729205e-05, 'epoch': 4.09}
{'loss': 0.0474, 'learning_rate': 4.49738730863609e-05, 'epoch': 4.11}
{'loss': 0.0492, 'learning_rate': 4.49280209732787e-05, 'epoch': 4.13}
{'loss': 0.0531, 'learning_rate': 4.488198425842163e-05, 'epoch': 4.15}
{'loss': 0.0603, 'learning_rate': 4.4835763368247466e-05, 'epoch': 4.17}
{'loss': 0.05, 'learning_rate': 4.478935873092005e-05, 'epoch': 4.19}
{'loss': 0.048, 'learning_rate': 4.474277077630538e-05, 'epoch': 4.2}
{'loss': 0.054, 'learning_rate': 4.469599993596758e-05, 'epoch': 4.22}
{'loss': 0.0562, 'learning_rate': 4.464904664316494e-05, 'epoch': 4.24}
{'loss': 0.0509, 'learning_rate': 4.460191133284588e-05, 'epoch': 4.26}
{'loss': 0.0615, 'learning_rate': 4.455459444164492e-05, 'epoch': 4.28}
{'loss': 0.053, 'learning_rate': 4.450709640787865e-05, 'epoch': 4.3}
{'loss': 0.0478, 'learning_rate': 4.4459417671541635e-05, 'epoch': 4.32}
{'loss': 0.0578, 'learning_rate': 4.4411558674302416e-05, 'epoch': 4.34}
{'loss': 0.0556, 'learning_rate': 4.436351985949932e-05, 'epoch': 4.36}
{'loss': 0.0493, 'learning_rate': 4.431530167213642e-05, 'epoch': 4.38}
{'loss': 0.0573, 'learning_rate': 4.42669045588794e-05, 'epoch': 4.4}
{'loss': 0.0475, 'learning_rate': 4.421832896805139e-05, 'epoch': 4.42}
{'loss': 0.0501, 'learning_rate': 4.4169575349628864e-05, 'epoch': 4.44}
{'loss': 0.0584, 'learning_rate': 4.4120644155237415e-05, 'epoch': 4.46}
{'loss': 0.0503, 'learning_rate': 4.40715358381476e-05, 'epoch': 4.48}
{'loss': 0.0529, 'learning_rate': 4.402225085327077e-05, 'epoch': 4.5}
{'loss': 0.0555, 'learning_rate': 4.397278965715479e-05, 'epoch': 4.51}
{'loss': 0.0503, 'learning_rate': 4.392315270797985e-05, 'epoch': 4.53}
{'loss': 0.0524, 'learning_rate': 4.387334046555423e-05, 'epoch': 4.55}
{'loss': 0.052, 'learning_rate': 4.3823353391310034e-05, 'epoch': 4.57}
{'loss': 0.0576, 'learning_rate': 4.377319194829887e-05, 'epoch': 4.59}
{'loss': 0.0606, 'learning_rate': 4.372285660118764e-05, 'epoch': 4.61}
{'loss': 0.0614, 'learning_rate': 4.367234781625417e-05, 'epoch': 4.63}
{'loss': 0.0613, 'learning_rate': 4.362166606138291e-05, 'epoch': 4.65}
{'loss': 0.051, 'learning_rate': 4.357081180606063e-05, 'epoch': 4.67}
{'loss': 0.0609, 'learning_rate': 4.3519785521372024e-05, 'epoch': 4.69}
{'loss': 0.0476, 'learning_rate': 4.346858767999538e-05, 'epoch': 4.71}
{'loss': 0.0516, 'learning_rate': 4.3417218756198175e-05, 'epoch': 4.73}
{'loss': 0.0482, 'learning_rate': 4.33656792258327e-05, 'epoch': 4.75}
{'loss': 0.0599, 'learning_rate': 4.331396956633167e-05, 'epoch': 4.77}
{'loss': 0.063, 'learning_rate': 4.3262090256703736e-05, 'epoch': 4.79}
{'loss': 0.0538, 'learning_rate': 4.321004177752914e-05, 'epoch': 4.81}
{'loss': 0.0538, 'learning_rate': 4.315782461095517e-05, 'epoch': 4.82}
{'loss': 0.053, 'learning_rate': 4.310543924069175e-05, 'epoch': 4.84}
{'loss': 0.0568, 'learning_rate': 4.305288615200697e-05, 'epoch': 4.86}
{'loss': 0.0543, 'learning_rate': 4.300016583172255e-05, 'epoch': 4.88}
{'loss': 0.0509, 'learning_rate': 4.294727876820933e-05, 'epoch': 4.9}
{'loss': 0.06, 'learning_rate': 4.2894225451382796e-05, 'epoch': 4.92}
{'loss': 0.054, 'learning_rate': 4.28410063726985e-05, 'epoch': 4.94}
{'loss': 0.0569, 'learning_rate': 4.27876220251475e-05, 'epoch': 4.96}
{'loss': 0.0613, 'learning_rate': 4.273407290325182e-05, 'epoch': 4.98}
{'loss': 0.0494, 'learning_rate': 4.268035950305987e-05, 'epoch': 5.0}
{'eval_loss': 0.043913163244724274, 'eval_runtime': 4.5346, 'eval_samples_per_second': 140.697, 'eval_steps_per_second': 17.642, 'epoch': 5.0}
{'loss': 0.0533, 'learning_rate': 4.2626482322141836e-05, 'epoch': 5.02}
{'loss': 0.0471, 'learning_rate': 4.257244185958505e-05, 'epoch': 5.04}
{'loss': 0.0494, 'learning_rate': 4.251823861598943e-05, 'epoch': 5.06}
{'loss': 0.0441, 'learning_rate': 4.246387309346278e-05, 'epoch': 5.08}
{'loss': 0.0485, 'learning_rate': 4.2409345795616174e-05, 'epoch': 5.1}
{'loss': 0.0483, 'learning_rate': 4.235465722755927e-05, 'epoch': 5.12}
{'loss': 0.0498, 'learning_rate': 4.229980789589564e-05, 'epoch': 5.13}
{'loss': 0.0592, 'learning_rate': 4.224479830871809e-05, 'epoch': 5.15}
{'loss': 0.0519, 'learning_rate': 4.2189628975603946e-05, 'epoch': 5.17}
{'loss': 0.0568, 'learning_rate': 4.213430040761031e-05, 'epoch': 5.19}
{'loss': 0.0477, 'learning_rate': 4.207881311726934e-05, 'epoch': 5.21}
{'loss': 0.0493, 'learning_rate': 4.202316761858354e-05, 'epoch': 5.23}
{'loss': 0.0501, 'learning_rate': 4.1967364427020936e-05, 'epoch': 5.25}
{'loss': 0.051, 'learning_rate': 4.191140405951034e-05, 'epoch': 5.27}
{'loss': 0.0502, 'learning_rate': 4.1855287034436555e-05, 'epoch': 5.29}
{'loss': 0.05, 'learning_rate': 4.1799013871635554e-05, 'epoch': 5.31}
{'loss': 0.0413, 'learning_rate': 4.1742585092389714e-05, 'epoch': 5.33}
{'loss': 0.0432, 'learning_rate': 4.168600121942292e-05, 'epoch': 5.35}
{'loss': 0.0519, 'learning_rate': 4.1629262776895774e-05, 'epoch': 5.37}
{'loss': 0.0525, 'learning_rate': 4.157237029040071e-05, 'epoch': 5.39}
{'loss': 0.0476, 'learning_rate': 4.1515324286957156e-05, 'epoch': 5.41}
{'loss': 0.0481, 'learning_rate': 4.145812529500661e-05, 'epoch': 5.43}
{'loss': 0.0463, 'learning_rate': 4.1400773844407794e-05, 'epoch': 5.44}
{'loss': 0.0484, 'learning_rate': 4.1343270466431695e-05, 'epoch': 5.46}
{'loss': 0.0483, 'learning_rate': 4.1285615693756675e-05, 'epoch': 5.48}
{'loss': 0.0498, 'learning_rate': 4.1227810060463535e-05, 'epoch': 5.5}
{'loss': 0.0462, 'learning_rate': 4.116985410203057e-05, 'epoch': 5.52}
{'loss': 0.0547, 'learning_rate': 4.111174835532857e-05, 'epoch': 5.54}
{'loss': 0.057, 'learning_rate': 4.105349335861594e-05, 'epoch': 5.56}
