Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['cls.predictions.transform.dense.weight', 'sop.cls.bias', 'cls.predictions.bias', 'pos_head.bias', 'pos_transform.dense.bias', 'cls.predictions.transform.dense.bias', 'sop.cls.weight', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.bias', 'pos_transform.LayerNorm.weight', 'cls.predictions.decoder.weight', 'pos_head.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.3515, 'learning_rate': 9.999802772813583e-06, 'epoch': 0.08}
{'loss': 0.19, 'learning_rate': 9.913274117743146e-06, 'epoch': 1.78}
{'loss': 0.1771, 'learning_rate': 9.90484477258656e-06, 'epoch': 1.87}
{'loss': 0.1762, 'learning_rate': 9.896028479936249e-06, 'epoch': 1.95}
{'eval_loss': 0.1749190390110016, 'eval_runtime': 10.659, 'eval_samples_per_second': 142.415, 'eval_steps_per_second': 17.825, 'epoch': 2.0}
{'loss': 0.1699, 'learning_rate': 9.886825935317248e-06, 'epoch': 2.04}
{'loss': 0.1698, 'learning_rate': 9.877237864726353e-06, 'epoch': 2.12}
{'loss': 0.1676, 'learning_rate': 9.867265024574835e-06, 'epoch': 2.21}
{'loss': 0.1624, 'learning_rate': 9.85690820162878e-06, 'epoch': 2.29}
{'loss': 0.1615, 'learning_rate': 9.846168212947007e-06, 'epoch': 2.37}
{'loss': 0.1577, 'learning_rate': 9.835045905816612e-06, 'epoch': 2.46}
{'loss': 0.1541, 'learning_rate': 9.823542157686135e-06, 'epoch': 2.54}
{'loss': 0.1548, 'learning_rate': 9.811657876096328e-06, 'epoch': 2.63}
{'loss': 0.1549, 'learning_rate': 9.799393998608555e-06, 'epoch': 2.71}
{'loss': 0.1481, 'learning_rate': 9.78675149273084e-06, 'epoch': 2.8}
{'loss': 0.1466, 'learning_rate': 9.773731355841527e-06, 'epoch': 2.88}
{'loss': 0.1469, 'learning_rate': 9.760334615110603e-06, 'epoch': 2.97}
{'eval_loss': 0.1501254290342331, 'eval_runtime': 10.6584, 'eval_samples_per_second': 142.423, 'eval_steps_per_second': 17.826, 'epoch': 3.0}
{'loss': 0.1333, 'learning_rate': 9.74656232741866e-06, 'epoch': 3.05}
{'loss': 0.1378, 'learning_rate': 9.732415579273518e-06, 'epoch': 3.14}
{'loss': 0.1357, 'learning_rate': 9.717895486724514e-06, 'epoch': 3.22}
{'loss': 0.1378, 'learning_rate': 9.703003195274444e-06, 'epoch': 3.31}
{'loss': 0.1317, 'learning_rate': 9.687739879789204e-06, 'epoch': 3.39}
{'loss': 0.1375, 'learning_rate': 9.672106744405107e-06, 'epoch': 3.48}
{'loss': 0.1329, 'learning_rate': 9.65610502243387e-06, 'epoch': 3.56}
{'loss': 0.1302, 'learning_rate': 9.63973597626534e-06, 'epoch': 3.65}
{'loss': 0.1374, 'learning_rate': 9.623000897267875e-06, 'epoch': 3.73}
{'loss': 0.1304, 'learning_rate': 9.605901105686503e-06, 'epoch': 3.82}
{'loss': 0.1264, 'learning_rate': 9.588437950538734e-06, 'epoch': 3.9}
{'loss': 0.1331, 'learning_rate': 9.570612809508148e-06, 'epoch': 3.99}
{'eval_loss': 0.13403354585170746, 'eval_runtime': 10.6652, 'eval_samples_per_second': 142.332, 'eval_steps_per_second': 17.815, 'epoch': 4.0}
{'loss': 0.128, 'learning_rate': 9.552427088835713e-06, 'epoch': 4.07}
{'loss': 0.1225, 'learning_rate': 9.533882223208836e-06, 'epoch': 4.16}
{'loss': 0.1207, 'learning_rate': 9.514979675648184e-06, 'epoch': 4.24}
{'loss': 0.1196, 'learning_rate': 9.495720937392268e-06, 'epoch': 4.33}
{'loss': 0.1167, 'learning_rate': 9.47610752777979e-06, 'epoch': 4.41}
{'loss': 0.1155, 'learning_rate': 9.456140994129787e-06, 'epoch': 4.5}
{'loss': 0.1164, 'learning_rate': 9.435822911619564e-06, 'epoch': 4.58}
{'loss': 0.116, 'learning_rate': 9.415154883160417e-06, 'epoch': 4.66}
{'loss': 0.1196, 'learning_rate': 9.39413853927119e-06, 'epoch': 4.75}
{'loss': 0.1192, 'learning_rate': 9.372775537949628e-06, 'epoch': 4.83}
{'loss': 0.1171, 'learning_rate': 9.351067564541592e-06, 'epoch': 4.92}
{'eval_loss': 0.12466945499181747, 'eval_runtime': 10.6604, 'eval_samples_per_second': 142.397, 'eval_steps_per_second': 17.823, 'epoch': 5.0}
{'loss': 0.1186, 'learning_rate': 9.329016331608087e-06, 'epoch': 5.0}
{'loss': 0.1089, 'learning_rate': 9.306623578790165e-06, 'epoch': 5.09}
{'loss': 0.1131, 'learning_rate': 9.283891072671683e-06, 'epoch': 5.17}
{'loss': 0.1109, 'learning_rate': 9.260820606639924e-06, 'epoch': 5.26}
{'loss': 0.1086, 'learning_rate': 9.237414000744134e-06, 'epoch': 5.34}
{'loss': 0.1087, 'learning_rate': 9.213673101551923e-06, 'epoch': 5.43}
{'loss': 0.1103, 'learning_rate': 9.189599782003588e-06, 'epoch': 5.51}
{'loss': 0.1063, 'learning_rate': 9.165195941264366e-06, 'epoch': 5.6}
{'loss': 0.1062, 'learning_rate': 9.140463504574593e-06, 'epoch': 5.68}
{'loss': 0.1061, 'learning_rate': 9.115404423097831e-06, 'epoch': 5.77}
{'loss': 0.1051, 'learning_rate': 9.090020673766931e-06, 'epoch': 5.85}
{'loss': 0.1033, 'learning_rate': 9.064314259128082e-06, 'epoch': 5.94}
{'eval_loss': 0.12621493637561798, 'eval_runtime': 10.6668, 'eval_samples_per_second': 142.31, 'eval_steps_per_second': 17.812, 'epoch': 6.0}
{'loss': 0.1015, 'learning_rate': 9.038287207182813e-06, 'epoch': 6.02}
{'loss': 0.101, 'learning_rate': 9.011941571228015e-06, 'epoch': 6.11}
{'loss': 0.1024, 'learning_rate': 8.985279429693949e-06, 'epoch': 6.19}
{'loss': 0.0993, 'learning_rate': 8.958302885980282e-06, 'epoch': 6.28}
{'loss': 0.0995, 'learning_rate': 8.931014068290139e-06, 'epoch': 6.36}
{'loss': 0.0964, 'learning_rate': 8.90341512946221e-06, 'epoch': 6.45}
{'loss': 0.1018, 'learning_rate': 8.875508246800918e-06, 'epoch': 6.53}
{'loss': 0.0988, 'learning_rate': 8.847295621904647e-06, 'epoch': 6.62}
{'loss': 0.0996, 'learning_rate': 8.818779480492042e-06, 'epoch': 6.7}
{'loss': 0.0975, 'learning_rate': 8.789962072226442e-06, 'epoch': 6.79}
{'loss': 0.0988, 'learning_rate': 8.760845670538387e-06, 'epoch': 6.87}
{'loss': 0.0985, 'learning_rate': 8.731432572446272e-06, 'epoch': 6.96}
{'eval_loss': 0.11554268002510071, 'eval_runtime': 10.6648, 'eval_samples_per_second': 142.338, 'eval_steps_per_second': 17.816, 'epoch': 7.0}
{'loss': 0.0948, 'learning_rate': 8.701725098375127e-06, 'epoch': 7.04}
{'loss': 0.0929, 'learning_rate': 8.671725591973563e-06, 'epoch': 7.12}
{'loss': 0.0913, 'learning_rate': 8.64143641992888e-06, 'epoch': 7.21}
{'loss': 0.0915, 'learning_rate': 8.610859971780345e-06, 'epoch': 7.29}
{'loss': 0.0895, 'learning_rate': 8.579998659730697e-06, 'epoch': 7.38}
{'loss': 0.0906, 'learning_rate': 8.548854918455834e-06, 'epoch': 7.46}
{'loss': 0.0946, 'learning_rate': 8.517431204912742e-06, 'epoch': 7.55}
{'loss': 0.0989, 'learning_rate': 8.485729998145665e-06, 'epoch': 7.63}
{'loss': 0.096, 'learning_rate': 8.453753799090527e-06, 'epoch': 7.72}
{'loss': 0.0884, 'learning_rate': 8.421505130377638e-06, 'epoch': 7.8}
{'loss': 0.0908, 'learning_rate': 8.38898653613268e-06, 'epoch': 7.89}
{'loss': 0.0907, 'learning_rate': 8.356200581775989e-06, 'epoch': 7.97}
{'eval_loss': 0.11392174661159515, 'eval_runtime': 10.6505, 'eval_samples_per_second': 142.528, 'eval_steps_per_second': 17.84, 'epoch': 8.0}
{'loss': 0.0828, 'learning_rate': 8.323149853820179e-06, 'epoch': 8.06}
{'loss': 0.0873, 'learning_rate': 8.289836959666081e-06, 'epoch': 8.14}
{'loss': 0.091, 'learning_rate': 8.256264527397052e-06, 'epoch': 8.23}
{'loss': 0.0863, 'learning_rate': 8.222435205571635e-06, 'epoch': 8.31}
{'loss': 0.0879, 'learning_rate': 8.188351663014615e-06, 'epoch': 8.4}
{'loss': 0.0832, 'learning_rate': 8.154016588606472e-06, 'epoch': 8.48}
{'loss': 0.0857, 'learning_rate': 8.119432691071252e-06, 'epoch': 8.57}
{'loss': 0.0867, 'learning_rate': 8.08460269876288e-06, 'epoch': 8.65}
{'loss': 0.0897, 'learning_rate': 8.049529359449913e-06, 'epoch': 8.74}
{'loss': 0.0891, 'learning_rate': 8.014215440098758e-06, 'epoch': 8.82}
{'loss': 0.0893, 'learning_rate': 7.9786637266554e-06, 'epoch': 8.91}
{'loss': 0.0884, 'learning_rate': 7.942877023825604e-06, 'epoch': 8.99}
{'eval_loss': 0.11118011921644211, 'eval_runtime': 10.6512, 'eval_samples_per_second': 142.52, 'eval_steps_per_second': 17.838, 'epoch': 9.0}
{'loss': 0.0822, 'learning_rate': 7.906858154853654e-06, 'epoch': 9.08}
{'loss': 0.0769, 'learning_rate': 7.870609961299627e-06, 'epoch': 9.16}
{'loss': 0.0851, 'learning_rate': 7.83413530281521e-06, 'epoch': 9.25}
{'loss': 0.0831, 'learning_rate': 7.797437056918112e-06, 'epoch': 9.33}
{'loss': 0.0836, 'learning_rate': 7.760518118765048e-06, 'epoch': 9.41}
{'loss': 0.0793, 'learning_rate': 7.723381400923336e-06, 'epoch': 9.5}
{'loss': 0.0814, 'learning_rate': 7.686029833141122e-06, 'epoch': 9.58}
{'loss': 0.0811, 'learning_rate': 7.64846636211626e-06, 'epoch': 9.67}
{'loss': 0.0863, 'learning_rate': 7.610693951263829e-06, 'epoch': 9.75}
{'loss': 0.0795, 'learning_rate': 7.5727155804823545e-06, 'epoch': 9.84}
{'loss': 0.0828, 'learning_rate': 7.534534245918723e-06, 'epoch': 9.92}
{'eval_loss': 0.11367973685264587, 'eval_runtime': 10.6587, 'eval_samples_per_second': 142.419, 'eval_steps_per_second': 17.826, 'epoch': 10.0}
{'loss': 0.0865, 'learning_rate': 7.4961529597318115e-06, 'epoch': 10.01}
{'loss': 0.078, 'learning_rate': 7.457574749854852e-06, 'epoch': 10.09}
{'loss': 0.0791, 'learning_rate': 7.4188026597565635e-06, 'epoch': 10.18}
{'loss': 0.0807, 'learning_rate': 7.379839748201039e-06, 'epoch': 10.26}
{'loss': 0.082, 'learning_rate': 7.3406890890064506e-06, 'epoch': 10.35}
{'loss': 0.0778, 'learning_rate': 7.30135377080254e-06, 'epoch': 10.43}
{'loss': 0.079, 'learning_rate': 7.261836896786963e-06, 'epoch': 10.52}
{'loss': 0.0776, 'learning_rate': 7.222141584480468e-06, 'epoch': 10.6}
{'loss': 0.075, 'learning_rate': 7.182270965480963e-06, 'epoch': 10.69}
{'loss': 0.0757, 'learning_rate': 7.142228185216447e-06, 'epoch': 10.77}
{'loss': 0.0797, 'learning_rate': 7.102016402696878e-06, 'epoch': 10.86}
{'loss': 0.0779, 'learning_rate': 7.061638790264944e-06, 'epoch': 10.94}
{'eval_loss': 0.10955669730901718, 'eval_runtime': 10.6544, 'eval_samples_per_second': 142.476, 'eval_steps_per_second': 17.833, 'epoch': 11.0}
{'loss': 0.0742, 'learning_rate': 7.0210985333458055e-06, 'epoch': 11.03}
{'loss': 0.078, 'learning_rate': 6.980398830195785e-06, 'epoch': 11.11}
{'loss': 0.0725, 'learning_rate': 6.939542891650057e-06, 'epoch': 11.2}
{'loss': 0.0757, 'learning_rate': 6.898533940869349e-06, 'epoch': 11.28}
{'loss': 0.0744, 'learning_rate': 6.8573752130856464e-06, 'epoch': 11.37}
{'loss': 0.0759, 'learning_rate': 6.816069955346986e-06, 'epoch': 11.45}
{'loss': 0.077, 'learning_rate': 6.774621426261273e-06, 'epoch': 11.54}
{'loss': 0.0738, 'learning_rate': 6.733032895739215e-06, 'epoch': 11.62}
{'loss': 0.0747, 'learning_rate': 6.6913076447363605e-06, 'epoch': 11.7}
{'loss': 0.0754, 'learning_rate': 6.6494489649942485e-06, 'epoch': 11.79}
{'loss': 0.0742, 'learning_rate': 6.607460158780736e-06, 'epoch': 11.87}
{'loss': 0.0757, 'learning_rate': 6.565344538629463e-06, 'epoch': 11.96}
{'eval_loss': 0.10620420426130295, 'eval_runtime': 10.6513, 'eval_samples_per_second': 142.518, 'eval_steps_per_second': 17.838, 'epoch': 12.0}
{'loss': 0.0721, 'learning_rate': 6.523105427078541e-06, 'epoch': 12.04}
{'loss': 0.0715, 'learning_rate': 6.480746156408417e-06, 'epoch': 12.13}
{'loss': 0.0735, 'learning_rate': 6.4382700683790025e-06, 'epoch': 12.21}
{'loss': 0.0712, 'learning_rate': 6.39568051396603e-06, 'epoch': 12.3}
{'loss': 0.0719, 'learning_rate': 6.352980853096693e-06, 'epoch': 12.38}
{'loss': 0.0721, 'learning_rate': 6.3101744543845835e-06, 'epoch': 12.47}
{'loss': 0.0705, 'learning_rate': 6.2672646948639306e-06, 'epoch': 12.55}
{'loss': 0.0718, 'learning_rate': 6.224254959723193e-06, 'epoch': 12.64}
{'loss': 0.0724, 'learning_rate': 6.181148642037989e-06, 'epoch': 12.72}
{'loss': 0.0757, 'learning_rate': 6.137949142503421e-06, 'epoch': 12.81}
{'loss': 0.0697, 'learning_rate': 6.0946598691657875e-06, 'epoch': 12.89}
{'loss': 0.073, 'learning_rate': 6.051284237153723e-06, 'epoch': 12.98}
{'eval_loss': 0.11293453723192215, 'eval_runtime': 10.6681, 'eval_samples_per_second': 142.293, 'eval_steps_per_second': 17.81, 'epoch': 13.0}
{'loss': 0.0723, 'learning_rate': 6.007825668408769e-06, 'epoch': 13.06}
{'loss': 0.072, 'learning_rate': 5.964287591415424e-06, 'epoch': 13.15}
{'loss': 0.0677, 'learning_rate': 5.920673440930657e-06, 'epoch': 13.23}
{'loss': 0.0677, 'learning_rate': 5.876986657712945e-06, 'epoch': 13.32}
{'loss': 0.0685, 'learning_rate': 5.833230688250822e-06, 'epoch': 13.4}
{'loss': 0.0758, 'learning_rate': 5.789408984490987e-06, 'epoch': 13.49}
{'loss': 0.0708, 'learning_rate': 5.745525003565973e-06, 'epoch': 13.57}
{'loss': 0.0661, 'learning_rate': 5.701582207521417e-06, 'epoch': 13.66}
{'loss': 0.067, 'learning_rate': 5.6575840630429295e-06, 'epoch': 13.74}
{'loss': 0.0672, 'learning_rate': 5.613534041182606e-06, 'epoch': 13.83}
{'loss': 0.0702, 'learning_rate': 5.5694356170851974e-06, 'epoch': 13.91}
{'loss': 0.0693, 'learning_rate': 5.5252922697139455e-06, 'epoch': 13.99}
{'eval_loss': 0.1077105849981308, 'eval_runtime': 10.6647, 'eval_samples_per_second': 142.339, 'eval_steps_per_second': 17.816, 'epoch': 14.0}
{'loss': 0.066, 'learning_rate': 5.481107481576134e-06, 'epoch': 14.08}
{'loss': 0.067, 'learning_rate': 5.43688473844834e-06, 'epoch': 14.16}
{'loss': 0.0654, 'learning_rate': 5.392627529101444e-06, 'epoch': 14.25}
{'loss': 0.067, 'learning_rate': 5.348339345025399e-06, 'epoch': 14.33}
{'loss': 0.0686, 'learning_rate': 5.304023680153778e-06, 'epoch': 14.42}
{'loss': 0.0674, 'learning_rate': 5.259684030588141e-06, 'epoch': 14.5}
{'loss': 0.0686, 'learning_rate': 5.215323894322219e-06, 'epoch': 14.59}
{'loss': 0.0673, 'learning_rate': 5.17094677096596e-06, 'epoch': 14.67}
{'loss': 0.0657, 'learning_rate': 5.126556161469434e-06, 'epoch': 14.76}
{'loss': 0.0686, 'learning_rate': 5.082155567846648e-06, 'epoch': 14.84}
{'loss': 0.0681, 'learning_rate': 5.037748492899265e-06, 'epoch': 14.93}
{'eval_loss': 0.11165465414524078, 'eval_runtime': 10.6649, 'eval_samples_per_second': 142.337, 'eval_steps_per_second': 17.816, 'epoch': 15.0}
{'loss': 0.0676, 'learning_rate': 4.993338439940262e-06, 'epoch': 15.01}
{'loss': 0.0677, 'learning_rate': 4.948928912517561e-06, 'epoch': 15.1}
{'loss': 0.0685, 'learning_rate': 4.904523414137614e-06, 'epoch': 15.18}
{'loss': 0.0648, 'learning_rate': 4.860125447989026e-06, 'epoch': 15.27}
{'loss': 0.0625, 'learning_rate': 4.815738516666176e-06, 'epoch': 15.35}
{'loss': 0.0636, 'learning_rate': 4.7713661218928955e-06, 'epoch': 15.44}
{'loss': 0.0683, 'learning_rate': 4.727011764246216e-06, 'epoch': 15.52}
{'loss': 0.0645, 'learning_rate': 4.6826789428802e-06, 'epoch': 15.61}
{'loss': 0.0678, 'learning_rate': 4.638371155249899e-06, 'epoch': 15.69}
{'loss': 0.0633, 'learning_rate': 4.5940918968354295e-06, 'epoch': 15.78}
{'loss': 0.0632, 'learning_rate': 4.549844660866215e-06, 'epoch': 15.86}
{'loss': 0.0631, 'learning_rate': 4.505632938045392e-06, 'epoch': 15.95}
{'eval_loss': 0.10719303041696548, 'eval_runtime': 10.6661, 'eval_samples_per_second': 142.32, 'eval_steps_per_second': 17.813, 'epoch': 16.0}
{'loss': 0.0664, 'learning_rate': 4.4614602162744455e-06, 'epoch': 16.03}
{'loss': 0.0587, 'learning_rate': 4.417329980378026e-06, 'epoch': 16.12}
{'loss': 0.0638, 'learning_rate': 4.373245711829038e-06, 'epoch': 16.2}
{'loss': 0.064, 'learning_rate': 4.329210888473984e-06, 'epoch': 16.28}
{'loss': 0.0627, 'learning_rate': 4.2852289842585875e-06, 'epoch': 16.37}
{'loss': 0.0655, 'learning_rate': 4.241303468953738e-06, 'epoch': 16.45}
{'loss': 0.061, 'learning_rate': 4.197437807881754e-06, 'epoch': 16.54}
{'loss': 0.064, 'learning_rate': 4.153635461643003e-06, 'epoch': 16.62}
{'loss': 0.0653, 'learning_rate': 4.109899885842883e-06, 'epoch': 16.71}
{'loss': 0.0654, 'learning_rate': 4.066234530819222e-06, 'epoch': 16.79}
{'loss': 0.0645, 'learning_rate': 4.022642841370065e-06, 'epoch': 16.88}
{'loss': 0.0649, 'learning_rate': 3.97912825648192e-06, 'epoch': 16.96}
{'eval_loss': 0.1123913824558258, 'eval_runtime': 10.6667, 'eval_samples_per_second': 142.312, 'eval_steps_per_second': 17.812, 'epoch': 17.0}
{'loss': 0.0591, 'learning_rate': 3.935694209058438e-06, 'epoch': 17.05}
{'loss': 0.0621, 'learning_rate': 3.892344125649612e-06, 'epoch': 17.13}
{'loss': 0.0642, 'learning_rate': 3.849081426181433e-06, 'epoch': 17.22}
{'loss': 0.0598, 'learning_rate': 3.8059095236860977e-06, 'epoch': 17.3}
{'loss': 0.0623, 'learning_rate': 3.7628318240327523e-06, 'epoch': 17.39}
{'loss': 0.0648, 'learning_rate': 3.719851725658795e-06, 'epoch': 17.47}
{'loss': 0.0621, 'learning_rate': 3.676972619301776e-06, 'epoch': 17.56}
{'loss': 0.0615, 'learning_rate': 3.634197887731896e-06, 'epoch': 17.64}
{'loss': 0.0612, 'learning_rate': 3.591530905485142e-06, 'epoch': 17.73}
{'loss': 0.0623, 'learning_rate': 3.5489750385970525e-06, 'epoch': 17.81}
{'loss': 0.0603, 'learning_rate': 3.5065336443371867e-06, 'epoch': 17.9}
{'loss': 0.0595, 'learning_rate': 3.464210070944256e-06, 'epoch': 17.98}
{'eval_loss': 0.10858664661645889, 'eval_runtime': 10.6676, 'eval_samples_per_second': 142.301, 'eval_steps_per_second': 17.811, 'epoch': 18.0}
{'loss': 0.058, 'learning_rate': 3.422007657361981e-06, 'epoch': 18.07}
{'loss': 0.0624, 'learning_rate': 3.3799297329756777e-06, 'epoch': 18.15}
{'loss': 0.059, 'learning_rate': 3.337979617349598e-06, 'epoch': 18.24}
{'loss': 0.0637, 'learning_rate': 3.296160619965056e-06, 'epoch': 18.32}
{'loss': 0.0579, 'learning_rate': 3.254476039959326e-06, 'epoch': 18.41}
{'loss': 0.0615, 'learning_rate': 3.212929165865384e-06, 'epoch': 18.49}
{'loss': 0.0602, 'learning_rate': 3.1715232753524583e-06, 'epoch': 18.58}
{'loss': 0.0586, 'learning_rate': 3.1302616349674665e-06, 'epoch': 18.66}
{'loss': 0.0622, 'learning_rate': 3.0891474998773036e-06, 'epoch': 18.74}
{'loss': 0.0614, 'learning_rate': 3.0481841136120467e-06, 'epoch': 18.83}
{'loss': 0.06, 'learning_rate': 3.007374707809059e-06, 'epoch': 18.91}
{'loss': 0.0584, 'learning_rate': 2.966722501958057e-06, 'epoch': 19.0}
{'eval_loss': 0.10877345502376556, 'eval_runtime': 10.655, 'eval_samples_per_second': 142.469, 'eval_steps_per_second': 17.832, 'epoch': 19.0}
{'loss': 0.0615, 'learning_rate': 2.9262307031471132e-06, 'epoch': 19.08}
{'loss': 0.0603, 'learning_rate': 2.885902505809649e-06, 'epoch': 19.17}
{'loss': 0.0588, 'learning_rate': 2.845741091472423e-06, 'epoch': 19.25}
{'loss': 0.0589, 'learning_rate': 2.805749628504535e-06, 'epoch': 19.34}
{'loss': 0.0582, 'learning_rate': 2.7659312718674724e-06, 'epoch': 19.42}
{'loss': 0.0631, 'learning_rate': 2.726289162866217e-06, 'epoch': 19.51}
{'loss': 0.0588, 'learning_rate': 2.686826428901416e-06, 'epoch': 19.59}
{'loss': 0.0598, 'learning_rate': 2.6475461832226625e-06, 'epoch': 19.68}
{'loss': 0.0589, 'learning_rate': 2.6084515246828958e-06, 'epoch': 19.76}
{'loss': 0.0549, 'learning_rate': 2.5695455374939147e-06, 'epoch': 19.85}
{'loss': 0.0605, 'learning_rate': 2.530831290983079e-06, 'epoch': 19.93}
{'eval_loss': 0.10914907604455948, 'eval_runtime': 10.6739, 'eval_samples_per_second': 142.216, 'eval_steps_per_second': 17.8, 'epoch': 20.0}
{'loss': 0.0577, 'learning_rate': 2.492311839351152e-06, 'epoch': 20.02}
{'loss': 0.0562, 'learning_rate': 2.4539902214313597e-06, 'epoch': 20.1}
{'loss': 0.0577, 'learning_rate': 2.415869460449654e-06, 'epoch': 20.19}
{'loss': 0.054, 'learning_rate': 2.3779525637862117e-06, 'epoch': 20.27}
{'loss': 0.0606, 'learning_rate': 2.340242522738168e-06, 'epoch': 20.36}
{'loss': 0.0583, 'learning_rate': 2.3027423122836435e-06, 'epoch': 20.44}
{'loss': 0.0577, 'learning_rate': 2.2654548908470336e-06, 'epoch': 20.53}
{'loss': 0.0581, 'learning_rate': 2.2283832000656304e-06, 'epoch': 20.61}
{'loss': 0.0587, 'learning_rate': 2.191530164557539e-06, 'epoch': 20.7}
{'loss': 0.0605, 'learning_rate': 2.15489869169096e-06, 'epoch': 20.78}
{'loss': 0.0586, 'learning_rate': 2.118491671354827e-06, 'epoch': 20.87}
{'loss': 0.0578, 'learning_rate': 2.0823119757308123e-06, 'epoch': 20.95}
{'eval_loss': 0.11265747249126434, 'eval_runtime': 10.6702, 'eval_samples_per_second': 142.266, 'eval_steps_per_second': 17.807, 'epoch': 21.0}
{'loss': 0.0597, 'learning_rate': 2.0463624590667486e-06, 'epoch': 21.03}
{'loss': 0.0543, 'learning_rate': 2.0106459574514436e-06, 'epoch': 21.12}
{'loss': 0.056, 'learning_rate': 1.975165288590946e-06, 'epoch': 21.2}
{'loss': 0.0554, 'learning_rate': 1.9399232515862523e-06, 'epoch': 21.29}
{'loss': 0.0553, 'learning_rate': 1.9049226267124844e-06, 'epoch': 21.37}
{'loss': 0.0589, 'learning_rate': 1.8701661751995486e-06, 'epoch': 21.46}
{'loss': 0.0585, 'learning_rate': 1.8356566390142998e-06, 'epoch': 21.54}
{'loss': 0.0592, 'learning_rate': 1.8013967406442324e-06, 'epoch': 21.63}
{'loss': 0.0588, 'learning_rate': 1.7673891828826873e-06, 'epoch': 21.71}
{'loss': 0.0541, 'learning_rate': 1.7336366486156413e-06, 'epoch': 21.8}
{'loss': 0.0587, 'learning_rate': 1.7001418006100412e-06, 'epoch': 21.88}
{'loss': 0.0563, 'learning_rate': 1.6669072813037385e-06, 'epoch': 21.97}
{'eval_loss': 0.11084241420030594, 'eval_runtime': 10.6659, 'eval_samples_per_second': 142.322, 'eval_steps_per_second': 17.814, 'epoch': 22.0}
{'loss': 0.0554, 'learning_rate': 1.6339357125970258e-06, 'epoch': 22.05}
{'loss': 0.0552, 'learning_rate': 1.6012296956457972e-06, 'epoch': 22.14}
{'loss': 0.0574, 'learning_rate': 1.5687918106563326e-06, 'epoch': 22.22}
{'loss': 0.0554, 'learning_rate': 1.5366246166817478e-06, 'epoch': 22.31}
{'loss': 0.0551, 'learning_rate': 1.504730651420106e-06, 'epoch': 22.39}
{'loss': 0.0568, 'learning_rate': 1.4731124310142236e-06, 'epoch': 22.48}
{'loss': 0.0569, 'learning_rate': 1.4417724498531583e-06, 'epoch': 22.56}
{'loss': 0.0587, 'learning_rate': 1.410713180375432e-06, 'epoch': 22.65}
{'loss': 0.0578, 'learning_rate': 1.3799370728739802e-06, 'epoch': 22.73}
{'loss': 0.0569, 'learning_rate': 1.3494465553028362e-06, 'epoch': 22.82}
{'loss': 0.0563, 'learning_rate': 1.3192440330856005e-06, 'epoch': 22.9}
{'loss': 0.0544, 'learning_rate': 1.2893318889256634e-06, 'epoch': 22.99}
{'eval_loss': 0.11195465922355652, 'eval_runtime': 10.667, 'eval_samples_per_second': 142.308, 'eval_steps_per_second': 17.812, 'epoch': 23.0}
{'loss': 0.0537, 'learning_rate': 1.2597124826182376e-06, 'epoch': 23.07}
{'loss': 0.0541, 'learning_rate': 1.2303881508641897e-06, 'epoch': 23.16}
{'loss': 0.0526, 'learning_rate': 1.2013612070857e-06, 'epoch': 23.24}
{'loss': 0.0565, 'learning_rate': 1.1726339412437488e-06, 'epoch': 23.32}
{'loss': 0.0577, 'learning_rate': 1.1442086196574609e-06, 'epoch': 23.41}
{'loss': 0.057, 'learning_rate': 1.116087484825318e-06, 'epoch': 23.49}
{'loss': 0.0559, 'learning_rate': 1.0882727552482387e-06, 'epoch': 23.58}
{'loss': 0.0569, 'learning_rate': 1.0607666252545673e-06, 'epoch': 23.66}
{'loss': 0.0534, 'learning_rate': 1.0335712648269548e-06, 'epoch': 23.75}
{'loss': 0.0554, 'learning_rate': 1.006688819431168e-06, 'epoch': 23.83}
{'loss': 0.0576, 'learning_rate': 9.801214098468347e-07, 'epoch': 23.92}
{'eval_loss': 0.1118481382727623, 'eval_runtime': 10.6669, 'eval_samples_per_second': 142.309, 'eval_steps_per_second': 17.812, 'epoch': 24.0}
{'loss': 0.0564, 'learning_rate': 9.538711320001336e-07, 'epoch': 24.0}
{'loss': 0.054, 'learning_rate': 9.279400567984415e-07, 'epoch': 24.09}
{'loss': 0.0584, 'learning_rate': 9.023302299669584e-07, 'epoch': 24.17}
{'loss': 0.0545, 'learning_rate': 8.770436718873193e-07, 'epoch': 24.26}
